"","area_id","f_dairy_eggs","f_fish_meat","f_fruit_veg","f_grains","f_oils_sauces","f_readymade","f_sweets","f_dairy","f_eggs","f_fats_oils","f_sauces","f_fish","f_meat_red","f_poultry"
"886","E01000904",0.112990409764603,0.0872420807904679,0.328276663760535,0.169776227840744,0.0426620168555652,0.0881720430107527,0.170880557977332,0.103225806451613,0.00976460331299041,0.0294681778552746,0.0131938390002906,0.0257483289741354,0.0485905260098808,0.0129032258064516
"887","E01000905",0.14113823387041,0.0945301154830233,0.296729133531568,0.166862595947721,0.0513104211327017,0.0768273286771316,0.172602171357444,0.130627204204412,0.0105110296659982,0.0298734527349423,0.0214369683977595,0.0202613927114307,0.0562201784108983,0.0180485443606943
"888","E01000906",0.158557371968699,0.10839079569226,0.367203842875959,0.123460137909661,0.0372278608507012,0.0633764623847525,0.141783528317967,0.146199736577051,0.0123576353916479,0.0221972573022391,0.0150306035484621,0.0293639110560161,0.047144960099171,0.0318819245370729
"889","E01000907",0.117342787399744,0.129605951412298,0.31791235615483,0.157416017668255,0.0562594443798675,0.0741892363129141,0.147274206672091,0.104556550040683,0.0127862373590608,0.0346681390212716,0.0215913053585958,0.0235383005928165,0.0710217366035104,0.0350459142159712
"890","E01000908",0.154263545909161,0.0899236995411662,0.350634118678146,0.146775274526989,0.0448007423828427,0.063270093313399,0.150332525648296,0.142328710625354,0.0119348352838068,0.0282260143321132,0.0165747280507295,0.0198226529875754,0.0505232767953807,0.01957776975821
"891","E01000909",0.15894055243961,0.0905940072362798,0.381871831200309,0.11815744177605,0.0424341065302156,0.0554898539863939,0.152512206831142,0.146540519653876,0.0124000327857335,0.0307366251771015,0.0116974813531141,0.0242146060442842,0.0469304356989801,0.0194489654930155
"892","E01000910",0.170397404703974,0.0965531224655312,0.332927818329278,0.131305758313058,0.0474452554744526,0.0703974047039741,0.150973236009732,0.157096512570965,0.0133008921330089,0.0349553933495539,0.0124898621248986,0.0255474452554745,0.0518653690186537,0.0191403081914031
"893","E01000911",0.135357574630336,0.123081930624012,0.316702315632847,0.155677485352925,0.0566353575746303,0.0670045568678508,0.1455407793174,0.120292011531666,0.0150655630986701,0.0370129266251279,0.0196224309495025,0.0210638891472147,0.0796521900864875,0.0223658513903097
"894","E01000912",0.130119871075218,0.100749646905443,0.337522181581139,0.177307789809148,0.0508818310216202,0.0553362546626589,0.148082424944772,0.118168978379749,0.0119508926954695,0.0283199942056278,0.0225618368159925,0.0185419910911527,0.0581972259443016,0.0240104298699888
"895","E01000913",0.150383249854599,0.105000911466245,0.38957803453155,0.107058220991502,0.05077301018238,0.0417191121450707,0.155487460828653,0.138421340463025,0.0119619093915746,0.0380124827472461,0.012760527435134,0.0247484787194333,0.0594189185670014,0.0208335141798106
"896","E01000914",0.132906770525437,0.101610042772195,0.332579893591126,0.158083249295824,0.0368605904649303,0.0655840317140175,0.172375421636471,0.116458601384011,0.0164481691414264,0.0244809959314254,0.0123795945335049,0.0274020238550614,0.0471189623396043,0.0270890565775289
"897","E01000915",0.140167809531922,0.0762809318965884,0.294305549640104,0.18182205375016,0.0338600451467269,0.0484688444993398,0.225094765535159,0.115890796030495,0.0242770135014268,0.0248732910260233,0.00898675412070361,0.0302397887473913,0.0319860300694237,0.0140551130797734
"898","E01000916",0.1257322499184,0.0980227104842727,0.318805724004054,0.162271735582622,0.0374671453848929,0.078748002954768,0.17895243167099,0.109206163783477,0.016526086134923,0.0264039442717012,0.0110632011131917,0.0241878682723197,0.0494923639861882,0.0243424782257649
"899","E01000917",0.139516151431825,0.0911312946143377,0.305974502124823,0.185290114712663,0.0414132155653695,0.066744437963503,0.169930283587479,0.125045135127628,0.0144710163041969,0.0256367524928478,0.0157764630725217,0.0242757547982113,0.0504957920173319,0.0163597477987945
"900","E01000918",0.128547532757179,0.111569556732646,0.363534987454698,0.140507387789239,0.0513242263730137,0.058098689712852,0.146417619180374,0.107248396989127,0.0212991357680513,0.0381655979927516,0.0131586283802621,0.0346807917479788,0.0520490660719264,0.0248396989127405
"901","E01000919",0.146903293457059,0.0996042439480894,0.331736027330845,0.152912922393478,0.0493962183310595,0.057694692809868,0.161752601729601,0.13049802121974,0.0164052722373183,0.0340395305047863,0.0153566878262732,0.0341522815167266,0.0445140995140431,0.0209378629173197
"902","E01000920",0.116631024839612,0.0651011679552558,0.297993090968909,0.172561276525744,0.0417009376542194,0.075259088665899,0.23075341339036,0.103265339694029,0.0133656851455832,0.027924000658003,0.0137769369962165,0.0187942095739431,0.0329823984207929,0.0133245599605198
"903","E01000921",0.118868282802709,0.0979175897208684,0.309323374897145,0.169251218431546,0.0444331919741756,0.0848787897968226,0.175327552376733,0.107728337236534,0.0111399455661751,0.0263940755744034,0.0180391163997721,0.0195581998860687,0.0591809608203051,0.0191784290144946
"904","E01000922",0.146413887619918,0.0964367291000457,0.31968935587026,0.157971676564641,0.0576062128825948,0.0687071722247602,0.15317496573778,0.134079488350845,0.0123343992690726,0.0343535861123801,0.0232526267702147,0.0198264047510279,0.0556418455915943,0.0209684787574235
"905","E01000923",0.118079917857448,0.0832548986052879,0.363566355779926,0.152562676478138,0.0397022332506204,0.0829982031316848,0.159835714896894,0.105501839650894,0.0125780782065543,0.025327286728844,0.0143749465217763,0.0244716351501669,0.0399589287242235,0.0188243347308976
"906","E01000924",0.123814208418242,0.0943714426252547,0.339399901623217,0.188532077858197,0.0517883493781182,0.0652800224861218,0.13681399761085,0.109760382264071,0.0140538261541705,0.0323940692853629,0.0193942800927553,0.0225563909774436,0.0503829667627011,0.02143208488511
"907","E01000925",0.124286172601861,0.0872633942893808,0.326275264677575,0.1869746551171,0.0469040744305422,0.0593519409688803,0.168944497914662,0.117163939685595,0.00712223291626564,0.0260506897658004,0.0208533846647417,0.0222008341353866,0.0499839589348733,0.0150786012191209
"908","E01000926",0.147780429594272,0.0765155131264916,0.275226730310263,0.178233890214797,0.040381861575179,0.0800477326968974,0.2018138424821,0.136610978520286,0.0111694510739857,0.0265871121718377,0.0137947494033413,0.0136992840095465,0.0478281622911695,0.0149880668257757
"909","E01000927",0.213678539359473,0.0791379826399282,0.255043400179587,0.14411852738701,0.0417539658784795,0.0863813229571984,0.179886261598324,0.202334630350195,0.0113439090092787,0.0278359772523197,0.0139179886261598,0.0144268183178689,0.0499551032624962,0.014756061059563
"910","E01000928",0.124810096996611,0.0978730863620428,0.377176580577305,0.143040785321959,0.0429472946125979,0.0701764637139184,0.143975692415566,0.110903353979198,0.0139067430174126,0.0300338903821433,0.0129134042304546,0.025184059834054,0.0497838027346032,0.0229052237933855
"911","E01000929",0.155514832207078,0.0884892910319551,0.306058870690642,0.166578856946512,0.0429045928301455,0.0590768525942046,0.181376703699462,0.143717787195052,0.0117970450120261,0.0321612644599702,0.0107433283701752,0.0224945596151644,0.0445538884434773,0.0214408429733135
"912","E01000930",0.15751869191531,0.0762175948571029,0.325029697435539,0.161641394731326,0.0416288169939208,0.065002445671162,0.17296135839564,0.145727063098316,0.0117916288169939,0.0281426874432255,0.0134861295506953,0.0221333240164908,0.0349905666969464,0.0190937041436657
"913","E01000931",0.143665869920745,0.0879859101773808,0.297144294879859,0.172700968675305,0.0564347716693924,0.0555289973581583,0.18653918731916,0.130582463202919,0.0130834067178261,0.0409611271858095,0.0154736444835828,0.0238268964649642,0.043326204554032,0.0208328091583847
"914","E01000932",0.128162588137702,0.107650541080653,0.360054296595151,0.14332038761736,0.0493571132310245,0.0652313261189246,0.146223747219185,0.115342558727046,0.0128200294106557,0.029825421364202,0.0195316918668225,0.0302778929904604,0.0503374684212511,0.0270351796689416
"915","E01000933",0.132692896509492,0.0965630740967545,0.368838028169014,0.146241579914268,0.0406843233312921,0.0601653398652786,0.154814758113901,0.120828230251072,0.0118646662584201,0.0287431108389467,0.0119412124923454,0.0249157991426822,0.0435548071034905,0.0280924678505818
"916","E01000934",0.162640922638331,0.0824672800311002,0.320150317480886,0.152662951924323,0.0427108980173643,0.0613969158999611,0.177970714008034,0.149241933393806,0.0133989892445251,0.0298172865103019,0.0128936115070623,0.0204613191654788,0.0453803291434495,0.0166256317221718
"917","E01000935",0.14308018735738,0.0919772608991553,0.326093918891869,0.161815925377317,0.0419952760318668,0.0625525441370751,0.172484887305336,0.131050082068938,0.0120301052884423,0.0305856919812643,0.0114095840506025,0.0235798070379118,0.048440690179751,0.0199567636814925
"918","E01000936",0.135840262279541,0.0879268461280193,0.301720221989611,0.181324432682243,0.0479134161515217,0.0658266348033891,0.179448185965675,0.112416803270594,0.0234234590089467,0.0326861927991626,0.0152272233523591,0.0220014614974424,0.0411194280410009,0.024805956589576
"919","E01000937",0.131029517638589,0.0963122950163987,0.333453323734101,0.159347252219822,0.0364770818334533,0.0739140868730501,0.169466442684585,0.113670906327494,0.0173586113110951,0.0247180225581953,0.011759059275258,0.0146388288936885,0.0564754819614431,0.0251979841612671
"920","E01000938",0.14433894911332,0.103710025521299,0.343339433279446,0.158297704724313,0.0487284484527199,0.0511821039069744,0.150403335001928,0.121985245242452,0.0223537038708671,0.0307896831584044,0.0179387652943156,0.0281308725658343,0.0515513831559425,0.0240277697995224
"921","E01000939",0.146212113318816,0.0939912687414693,0.298748658532773,0.172374631422112,0.0524500661616846,0.0582327015847547,0.17799056023839,0.12346708065474,0.0227450326640758,0.0355918605499234,0.0168582056117611,0.0337580878752201,0.0375089865280223,0.0227241943382269
"922","E01000940",0.125364268101323,0.101294552790854,0.277936561309123,0.177818874691773,0.0453093476798924,0.052174400358664,0.22010199506837,0.102695583949787,0.0226686841515355,0.0318034073077785,0.0135059403721139,0.0366789957408653,0.0448890383322125,0.0197265187177763
"923","E01000941",0.134761456069842,0.0987635328731035,0.299925004326673,0.173374613003096,0.0436320981481838,0.073976501355691,0.17556679422341,0.113839586177721,0.0209218698921216,0.030209795588716,0.0134223025594677,0.0256715958694691,0.0527084975866777,0.0203834394169567
"924","E01000942",0.125333552280471,0.100743051849419,0.368323822817029,0.157765097089372,0.0403136417751139,0.0604704626626709,0.147050371525925,0.105710415041668,0.0196231372388029,0.0259452358471202,0.0143684059279938,0.0253704996100004,0.0494683689806642,0.0259041832587545
"925","E01000943",0.127399750085198,0.0990571396114961,0.367204362149267,0.137566738611837,0.0344768828808361,0.0921844825627627,0.142110644098603,0.111666477337271,0.0157332727479268,0.0261842553674884,0.00829262751334772,0.0291945927524707,0.0500965579915938,0.0197659888674316
"926","E01000944",0.146774106321995,0.0708993564436753,0.275377210534855,0.193824022497431,0.0360716024011681,0.0817154291276837,0.195338272673192,0.136985560542967,0.00978854577902763,0.02558001189768,0.0104915905034882,0.019252609377535,0.0392623438429506,0.0123844032231897
"927","E01000945",0.117410193917559,0.0822825050333792,0.365423333686553,0.149570838190103,0.0392073752251775,0.058122284624351,0.187983469322878,0.107608350111264,0.00980184380629437,0.0247960156829501,0.0144113595422274,0.0271272650206633,0.0349157571262054,0.0202394828865105
"928","E01000946",0.139895569456651,0.0971927829188854,0.375226180013442,0.136018197797653,0.0296231194747454,0.0573851005531717,0.164659049785452,0.122111358114046,0.0177842113426046,0.0225921521997622,0.0070309672749832,0.0297782143411053,0.0488031846145893,0.0186113839631908
"929","E01000947",0.129421063031022,0.126358427188303,0.335506816834618,0.139399328196009,0.0317131001778305,0.0744912072712903,0.163110057300929,0.108575380359613,0.0208456826714088,0.0180794309425015,0.013633669235329,0.0241059079233353,0.0832839359810314,0.018968583283936
"930","E01000948",0.137755750413013,0.0698945228110306,0.352649637819291,0.158851188206888,0.0396492565764392,0.0735798703774304,0.167619773795908,0.126826788664379,0.0109289617486339,0.0256703520142331,0.0139789045622061,0.0161392807218198,0.0421908755877494,0.0115643665014614
"931","E01000949",0.114606310539944,0.0941306224225568,0.316725807998465,0.163182123333653,0.0450273328857773,0.0766759374700297,0.189651865349573,0.102426393018126,0.0121799175218184,0.0255586458233432,0.0194686870624341,0.0227294523832358,0.0508775294907452,0.0205236405485758
"932","E01000950",0.121410226476769,0.056969413962176,0.250992295120243,0.199859911277142,0.0336212934858744,0.0924585570861546,0.244688302591641,0.109269203829092,0.0121410226476769,0.0256829325239318,0.00793836096194256,0.0259164137286948,0.0240485640905907,0.0070044361428905
"933","E01000951",0.112041210560206,0.111880231809401,0.293947198969736,0.156632324533162,0.0514327108821636,0.0761429491307147,0.197923374114617,0.0937701223438506,0.0182710882163554,0.0412105602060528,0.0102221506761108,0.0202028332260142,0.0661622665808113,0.0255151320025757
"934","E01000952",0.118448556166293,0.0825269025315476,0.298443911124874,0.175892235039096,0.0369280792753736,0.0770302701865758,0.210730045676241,0.109468142757606,0.00898041340868623,0.0238445459472014,0.0130835333281722,0.0134706201130293,0.0509406208872029,0.0181156615313153
"935","E01000953",0.153930823718322,0.0978723955298292,0.338331844139699,0.162335055618145,0.0487678541367209,0.0490009453142199,0.149761081543064,0.133820234904109,0.0201105888142134,0.0282299314970928,0.0205379226396281,0.0274788599251518,0.0440542325472981,0.0263393030573793
"936","E01000954",0.121047036938613,0.0755381344671805,0.237576401807069,0.201833643369652,0.0419213393568961,0.0892904597395695,0.232792984321021,0.110350783948977,0.0106962529896359,0.0266409779431305,0.0152803614137656,0.0243157055540792,0.0344140313579591,0.0168083975551422
"937","E01000955",0.128780555171938,0.0958431155917691,0.280624223173595,0.172075680154675,0.0439165861068913,0.0757492059107858,0.203010633890347,0.120011048197763,0.00876950697417484,0.0324540809280486,0.0114625051788427,0.0319707222759287,0.0472310454357133,0.0166413478801271
"938","E01000956",0.125750446211261,0.101736167450917,0.349926983611877,0.153853642706474,0.0388122667532046,0.0625669316891124,0.167353561577154,0.106863540483531,0.01888690572773,0.0259289307155606,0.012883336037644,0.0245984098653253,0.0499756612039591,0.0271620963816323
"939","E01000957",0.139898868287985,0.0838751103619873,0.285255638494261,0.180592342884662,0.0393289991171041,0.0827514246729272,0.188297616181074,0.129625170559435,0.0102736977285496,0.0202263424030821,0.019102656714022,0.0167750220723975,0.0470342724135163,0.0200658158760735
"940","E01000958",0.125569923013678,0.0790791538978997,0.315270199566485,0.171462740115106,0.0382689289184543,0.0767620898422902,0.193586964646087,0.115628970775095,0.00994095223858285,0.0254877046117049,0.0127812243067494,0.0146498243515958,0.0460423051050153,0.0183870244412886
"941","E01000959",0.141914191419142,0.0945248370990945,0.304476601506304,0.167047473978167,0.0685453160700686,0.0535668951510536,0.16992468477617,0.130743843615131,0.0111703478040112,0.0528052805280528,0.0157400355420157,0.035034272658035,0.0361343826690361,0.0233561817720234
"942","E01000960",0.151264789881681,0.0821603427172583,0.39703182374541,0.140554875560995,0.03187474500204,0.0542635658914729,0.142849857201142,0.137239902080783,0.0140248878008976,0.0234598123215014,0.00841493268053856,0.0313137494900041,0.0353427172582619,0.0155038759689922
"943","E01000961",0.173770235395323,0.0795990719741404,0.32647741195485,0.150400145981596,0.0389979406167722,0.0600870675946925,0.170668126482626,0.162026537368682,0.0117436980266416,0.0281666275644535,0.0108313130523188,0.0228878287844425,0.0385938844138578,0.01811735877584
"944","E01000962",0.141240037822504,0.0952856949885182,0.336215047953532,0.158395245170877,0.0402269350263407,0.0793732270701067,0.149263811968121,0.129947318654599,0.0112927191679049,0.0248818046737809,0.0153451303525598,0.0259894637309199,0.0495474807510469,0.0197487505065514
"945","E01000963",0.169912101019006,0.0801462390126274,0.39297845308165,0.123706795965463,0.0399564394430472,0.0488241242513029,0.144475847226904,0.151009930769829,0.0189021702491768,0.0287551533694609,0.0112012860735862,0.0229470791090829,0.0359633883890373,0.0212357715145072
"946","E01000964",0.136371258489142,0.0864006036723401,0.324767334618932,0.16491992957156,0.0416701601408569,0.0635532824683491,0.182317431038819,0.127316173388111,0.00905508510103127,0.0288421229143959,0.012828037226461,0.0217992789469271,0.0409574914060535,0.0236438333193594
"947","E01000965",0.133952863856401,0.0915868697219179,0.364898766828027,0.143881841631038,0.0512702731352249,0.0652980460054415,0.14911133882195,0.123670541676973,0.0102823221794283,0.034027066181407,0.0172432069538179,0.0302109466096604,0.0409526165153175,0.02042330659694
"948","E01000966",0.140610195186659,0.086602236119007,0.361253237319184,0.142505211294296,0.0451013833617586,0.0679363274587834,0.155991409260312,0.12270229296949,0.0179079022171688,0.0282041564019961,0.0168972269597625,0.0237508685490493,0.0443433769187038,0.0185079906512539
"949","E01000967",0.161171561809703,0.0794813057350896,0.399226867381167,0.135482287490796,0.0365294935776814,0.0451403092530475,0.142968174752516,0.147079276773296,0.0140922850364068,0.0243802667103003,0.0121492268673812,0.0239507485887262,0.0378180479424037,0.0177125092039597
"950","E01000968",0.14988320373748,0.101756743784199,0.351636747624076,0.160410866852261,0.0447345684938082,0.0573101660746856,0.13426770343349,0.139643531406995,0.0102396723304854,0.0303670282550958,0.0143675402387124,0.0255031838981153,0.052862308406131,0.0233912514799526
"951","E01000969",0.137261693822358,0.0908327893313438,0.423508879444718,0.131599632299063,0.0429783775862299,0.0488935665658598,0.124925060950427,0.127109950573534,0.0101517432488243,0.0256990980669056,0.0172792795193243,0.029322817441814,0.040007460598713,0.0215025112908168
"952","E01000970",0.139047849129535,0.108668408099171,0.367754307025623,0.139878301046369,0.0409337299370366,0.0627972640384122,0.140920140723852,0.130531942200547,0.00851590692898881,0.0240076099593833,0.0169261199776533,0.0249739540080629,0.0602153135333464,0.0234791405577617
"953","E01000971",0.139487340776852,0.100819485942933,0.35218675193514,0.144694309028324,0.0434904160332687,0.0525239817581381,0.166797714525345,0.129510230469501,0.00997711030735091,0.0281840261396795,0.0153063898935891,0.0232216805577397,0.0514406527930667,0.0261571525921266
"954","E01000972",0.143071596656839,0.0955749100646453,0.337967596224067,0.156947337102053,0.0439398447431771,0.0637256227854264,0.158773092423792,0.13417272997755,0.00889886667928917,0.0279949149333261,0.015944929809851,0.0234102404587379,0.047388493684239,0.0247761759216683
"955","E01000973",0.13563667439873,0.100781345379075,0.327066292272006,0.150140397997802,0.0419362715175192,0.0646074960322305,0.179831522402637,0.12541814186302,0.0102185325357099,0.0282261018190697,0.0137101696984495,0.0247466731778782,0.05482847027225,0.0212062019289464
"956","E01000974",0.135691604473839,0.102340068361548,0.297130028517687,0.169245393685658,0.0445563578261837,0.0724268349412455,0.178609712193839,0.123455291952349,0.0122363125214894,0.0281940820743078,0.0163622757518759,0.0214186032400947,0.0548510405921971,0.0260704245292559
"957","E01000975",0.0990498812351544,0.0802850356294537,0.281235154394299,0.161520190023753,0.051187648456057,0.0667458432304038,0.259976247030879,0.0881235154394299,0.0109263657957245,0.028978622327791,0.022209026128266,0.0209026128266033,0.0407363420427553,0.018646080760095
"958","E01000976",0.12071480671043,0.0976477024070022,0.271425966447848,0.184354485776805,0.0318198395331874,0.0864332603938731,0.207603938730853,0.109956236323851,0.0107585703865791,0.0229759299781182,0.00884390955506929,0.0155908096280088,0.0649161196207148,0.0171407731582786
"959","E01000977",0.0951320394527521,0.0961925973061831,0.348181143281366,0.167992363983455,0.0345741860218475,0.0839961819917276,0.173931487962668,0.0856930745572171,0.00943896489553505,0.0235443843461661,0.0110298016756814,0.0204687665712165,0.0456039876975289,0.0301198430374377
"960","E01000978",0.116178067318132,0.100773615635179,0.288545059717698,0.185667752442997,0.0356948968512486,0.0810260586319218,0.192114549402823,0.107899022801303,0.00827904451682953,0.0242263843648208,0.0114685124864278,0.0187975027144408,0.0528637350705755,0.0291123778501629
"961","E01000979",0.0908289947937525,0.0838606327593112,0.331437725270324,0.17837404885863,0.03115738886664,0.0851421706047257,0.199199038846616,0.0825790949138967,0.00824989987985583,0.0197837404885863,0.0113736483780537,0.026832198638366,0.0334801762114537,0.0235482579094914
"962","E01000980",0.123695107015805,0.0936606986644894,0.262728174024611,0.18102291946113,0.0353414591473727,0.082988277832857,0.220563363853735,0.112556132268035,0.0111389747477693,0.0243191228786377,0.0110223362687351,0.0250189537528431,0.0444392605120429,0.0242024843996034
"963","E01000981",0.124281650896848,0.0824287455738086,0.258837870784234,0.217275207523074,0.036976838683462,0.0824867939861845,0.197712892552389,0.116793405700354,0.00748824519649388,0.0213037673419632,0.0156730713414988,0.0117257792999361,0.0486445695710222,0.0220583967028502
"964","E01000982",0.11045311799013,0.0713324360699865,0.282996859578286,0.20349932705249,0.0451323463436519,0.0820995962314939,0.204486316733961,0.0996859578286227,0.0107671601615074,0.0284432480933154,0.0166890982503365,0.0129205921938089,0.0390309555854643,0.0193808882907133
"965","E01000983",0.101710471422612,0.0778473091364205,0.303712974551523,0.195160617438465,0.025531914893617,0.105214851898206,0.190821860659157,0.0925323320817689,0.00917813934084272,0.0175219023779725,0.00801001251564456,0.0206925323320818,0.035627868168544,0.0215269086357947
"966","E01000984",0.127829970737718,0.0797782227013707,0.259664253811797,0.164407823810257,0.0319574926844294,0.119436316032651,0.216925920221777,0.11689511781919,0.0109348529185276,0.0206376097335592,0.0113198829508702,0.0203295857076852,0.0462806098875712,0.0131680271061143
"967","E01000985",0.106258083772759,0.0773057407223162,0.263257387324644,0.200378071833648,0.0284548801114317,0.106258083772759,0.218087752462442,0.0987961396875933,0.00746194408516566,0.0172122176897821,0.0112426624216496,0.0176101880409909,0.0389016018306636,0.0207939508506616
"968","E01000986",0.0852622814321399,0.0750208159866778,0.244379683597003,0.171440466278102,0.0399666944213156,0.0608659450457952,0.323064113238968,0.0769358867610325,0.00832639467110741,0.0273105745212323,0.0126561199000833,0.0154870940882598,0.0417985012489592,0.0177352206494588
"969","E01000987",0.0990897568844337,0.0876829127779698,0.298306256481161,0.189768406498444,0.0373314898029727,0.0836501901140684,0.204170987440949,0.0863002650074893,0.0127894918769443,0.0218919230326074,0.0154395667703653,0.0273072934669893,0.0396359027537735,0.0207397165572071
"970","E01000989",0.0903869624524374,0.0743054059875081,0.255438294206332,0.223418766602053,0.033527173522866,0.0990738746500108,0.223849522578792,0.0835666594874004,0.00682030296503697,0.0207480795462704,0.0127790939765956,0.0213224208485893,0.0358245387321416,0.0171584464067772
"971","E01000990",0.111209782088941,0.0973427146663024,0.250222009700116,0.188537468406312,0.0322426395245577,0.106291413347906,0.214153972265865,0.102466015438213,0.00874376665072751,0.0213812418881071,0.0108613976364506,0.0165994945009905,0.0575175899993169,0.0232256301659949
"972","E01000991",0.100261727400846,0.0796255284880209,0.225588886651903,0.222166297563922,0.0299979867123012,0.113448761828065,0.228910811354943,0.0905979464465472,0.00966378095429837,0.020535534527884,0.00946245218441715,0.0194282262935373,0.0390577813569559,0.0211395208375277
"973","E01000992",0.107022708158116,0.0994533221194281,0.250140173815531,0.201499859826184,0.0373563218390804,0.0913933277263807,0.213134286515279,0.0978413232408186,0.00918138491729745,0.0248808522567984,0.012475469582282,0.0229885057471264,0.0545977011494253,0.0218671152228764
"974","E01000993",0.093898126551802,0.0830637273342864,0.226920472500188,0.215785117748853,0.037017530659845,0.126777518621624,0.216537506583402,0.0887066435934091,0.0051914829583929,0.0194116319313821,0.0176058987284629,0.0152734933413588,0.0516891129335641,0.0161011210593635
"975","E01000994",0.123135351004268,0.0912650248619866,0.320895814572648,0.170431854665048,0.0476097255393289,0.0703574644688932,0.176304764887827,0.111781057906895,0.0113542930973729,0.0294428565835324,0.0181668689557966,0.0235699463607533,0.0466309071688657,0.0210641713323676
"976","E01000995",0.126489422063711,0.10071330145092,0.267447515603469,0.193726189511226,0.0502958579881657,0.0656156277863338,0.195712085596174,0.114330874604847,0.0121585474588636,0.0327470211558726,0.0175488368322931,0.0264245764772635,0.0531733808867634,0.0211153440868931
"977","E01000996",0.10496866606983,0.0909803043867502,0.32262757385855,0.186660698299015,0.0608773500447628,0.0594785138764548,0.174406893464637,0.0943934646374217,0.0105752014324082,0.0403424350940018,0.020534914950761,0.0270814682184423,0.044594897045658,0.01930393912265
"978","E01000997",0.110907325493581,0.0871722947459273,0.241180278347179,0.172672348689179,0.040888984788003,0.0620347394540943,0.285144028482037,0.100118675153738,0.0107886503398425,0.0264861365843133,0.0144028482036897,0.0173697270471464,0.0416981335634912,0.0281044341352897
"979","E01000998",0.125968802119101,0.0901599136662415,0.284361816933189,0.183410183459237,0.0378691258706956,0.0845187874031198,0.193711370548416,0.117041106641813,0.00892769547728833,0.0260472873540665,0.0118218385166291,0.0237417835769646,0.0492494849406455,0.0171686451486314
"980","E01000999",0.1285277116627,0.0735577467981412,0.275019834523405,0.196588461974385,0.0442026521591295,0.0825682874305792,0.19953530545166,0.114813555479995,0.0137141561827043,0.0288450640371756,0.015357588121954,0.0195511730703842,0.0371755638671654,0.0168310098605916
"981","E01001000",0.131639042357274,0.0755801104972376,0.259963167587477,0.198305709023941,0.0424309392265193,0.0722651933701657,0.219815837937385,0.121841620626151,0.00979742173112339,0.0260036832412523,0.016427255985267,0.0176058931860037,0.0402209944751381,0.0177532228360958
"982","E01001001",0.115997104596453,0.083695258776692,0.272529858849077,0.188925081433225,0.0474122330799855,0.0811617806731813,0.210278682591386,0.104144046326457,0.0118530582699964,0.0302207745204488,0.0171914585595367,0.0220774520448788,0.0416214259862468,0.0199963807455664
"983","E01001002",0.107470072895071,0.0930248110747007,0.251922691098776,0.20637999063733,0.0393232127332308,0.0839296462248378,0.217949575336053,0.0959673644084799,0.0115027084865913,0.0264161037918812,0.0129071089413496,0.0255467130341737,0.0448739383401324,0.0226041597003946
"984","E01001003",0.117024202420242,0.113380088008801,0.269870737073707,0.187843784378438,0.0438668866886689,0.0691694169416942,0.198844884488449,0.104854235423542,0.0121699669966997,0.029496699669967,0.0143701870187019,0.0220709570957096,0.0619499449944994,0.0293591859185919
"985","E01001004",0.123364770307271,0.0995335158706013,0.256921204745969,0.181624581685427,0.0513639590305243,0.0711895345299665,0.21600243383024,0.112006895852348,0.0113578744549234,0.0330088226346212,0.0183551363959031,0.0223101105364567,0.0518710069972619,0.0253523983368827
"986","E01001005",0.115508885298869,0.115149883324358,0.27454676000718,0.219529707413391,0.0425417339795369,0.0902889965894813,0.142434033387184,0.103123317178244,0.0123855681206247,0.0277329025309639,0.014808831448573,0.0262071441392928,0.0693771315742237,0.0195656076108419
"987","E01001006",0.125727866904338,0.0741532976827095,0.267617349970291,0.196434937611408,0.0345811051693405,0.0939988116458705,0.207486631016043,0.117647058823529,0.00808080808080808,0.019726678550208,0.0148544266191325,0.0150920974450386,0.0382650029708853,0.0207961972667855
"988","E01001007",0.414898512193875,0.0501048110844113,0.17362850861496,0.131346183342707,0.044429674318728,0.0469860422311979,0.138606268214121,0.408149700904954,0.0067488112889207,0.0368628252978169,0.00756684902091109,0.0147758065340764,0.0201953065085127,0.0151336980418222
"989","E01001008",0.0963941449482328,0.0783648696893966,0.252945376651196,0.197250981792217,0.035344519814352,0.0817565155301678,0.257943591574438,0.0890753302392003,0.00731881470903249,0.0226704748304177,0.0126740449839343,0.0282042127811496,0.0335594430560514,0.0166012138521956
"990","E01001009",0.136780159730979,0.0718789407313998,0.300462379150904,0.185456073980664,0.0416141235813367,0.0670870113493064,0.19672131147541,0.120050441361917,0.0167297183690626,0.030348886086591,0.0112652374947457,0.0200084068936528,0.0361496427070198,0.0157208911307272
"991","E01001010",0.11744127936032,0.0752123938030984,0.243378310844578,0.226136931534233,0.0399800099950025,0.0819590204897551,0.215892053973014,0.111944027986007,0.00549725137431284,0.0324837581209395,0.00749625187406297,0.0167416291854073,0.0444777611194403,0.0139930034982509
"992","E01001011",0.0975143403441683,0.0876064661915522,0.278724143924909,0.167043281766035,0.0499739266469668,0.0683990961237615,0.250738745002607,0.0877802885451069,0.00973405179906136,0.0366765166000348,0.013297410046932,0.0182513471232401,0.0529289066573961,0.016426212410916
"993","E01001012",0.12051193952929,0.130905342724618,0.277186050506786,0.166294451125236,0.0513657447174025,0.0628757945370211,0.190860676859646,0.107885243085381,0.01262669644391,0.0340147740937983,0.0173509706236042,0.0271431025596976,0.07644734581687,0.0273148943480502
