"","area_id","f_beer","f_dairy","f_eggs","f_fats_oils","f_fish","f_fruit_veg","f_grains","f_meat_red","f_poultry","f_readymade","f_sauces","f_soft_drinks","f_spirits","f_sweets","f_tea_coffee","f_water","f_wine","f_alcoholic_drinks","f_non_alcoholic_drinks","f_dairy_eggs","f_oils_sauces","f_fish_meat"
"159","E01000163",0.0128484225914146,0.108447087177258,0.0143102664901918,0.0326544319551174,0.0247762786195452,0.298267517433476,0.131806957586772,0.0597123723355919,0.0233460421564173,0.0558819462278501,0.0155508583394243,0.0243811856739298,0.00411884395804113,0.145884119239051,0.00536733766618597,0.0269097805258687,0.0157365520238636,0.0327038185733194,0.0566583038659845,0.12275735366745,0.0482052902945418,0.107834693111554
"160","E01000164",0.0149715416975996,0.105058566361462,0.013510819654101,0.0334196018587258,0.0230089499298853,0.280673444416949,0.138619084934972,0.0625429624130441,0.0222201600263961,0.0584684071599439,0.018289958481124,0.023424826088152,0.00314484863482636,0.153511575792571,0.0049423959965905,0.0294103494734527,0.0147825070802057,0.0328988974126316,0.0577775715581952,0.118569386015563,0.0517095603398499,0.107772072369326
"161","E01000165",0.0108583957849265,0.112131426514383,0.0143911378734823,0.0331462512681219,0.0258058709951893,0.297948096999051,0.13299407664365,0.05328075400072,0.0223205812088883,0.0531956671139183,0.0159914258598684,0.0227247439211965,0.00327093628301208,0.151390843341951,0.00541774388847073,0.0279984946166181,0.017133553686553,0.0312628857544916,0.0561409824262853,0.126522564387865,0.0491376771279903,0.101407206204798
"162","E01000166",0.00966042379725416,0.103141945160174,0.0108833596123524,0.0290351113333077,0.0235818943968004,0.279206245433219,0.13960696842672,0.0602622774295274,0.0241356766526939,0.061623658808599,0.0154751374841364,0.0210744914048379,0.00259200861439065,0.167703726493097,0.00762988885897781,0.0275814329115871,0.0168057531823251,0.0290581855939699,0.0562858131754028,0.114025304772526,0.0445102488174441,0.107979848479022
"163","E01000167",0.0180277648077076,0.106173626849184,0.00817683836508786,0.0284367206095047,0.0155792686398889,0.232800737965357,0.149358266236946,0.0605404912936032,0.0201573870559965,0.0722477194820576,0.0192463187144826,0.0289719732601442,0.00465783689599016,0.194387819016274,0.00528419638078101,0.0233689029598333,0.0125841314671617,0.0352697331708595,0.0576250726007585,0.114350465214272,0.0476830393239873,0.0962771469894886
"164","E01000168",0.0227608959375092,0.106718051898097,0.0115838683906856,0.0321922064088528,0.0269106725449004,0.284122851140634,0.147801580021895,0.0546498209900287,0.0192324762552889,0.0483474864632956,0.0161478829481907,0.0202902624493298,0.00176790839423617,0.161826493475752,0.00659082167056248,0.0212962688996065,0.0177604521111341,0.0422892564428795,0.0481773530194988,0.118301920288783,0.0483400893570435,0.100792969790218
"165","E01000169",0.016199649737303,0.0964342442878671,0.0110169836679835,0.0281228363132815,0.0224921598175376,0.26184173013481,0.134749317802305,0.0519386632998004,0.0255060481407567,0.0627316417545717,0.0170040320938378,0.0296297804748911,0.00339062436362155,0.179713273327088,0.00571213293691199,0.0225634342035596,0.0309534476438724,0.050543721744797,0.0579053476153627,0.107451227955851,0.0451268684071193,0.0999368712580947
"166","E01000170",0.0149167349167349,0.103499863499863,0.00802074802074802,0.0258312858312858,0.0169369369369369,0.252323232323232,0.143740103740104,0.05002457002457,0.0208299208299208,0.0665902265902266,0.014971334971335,0.0337810537810538,0.00176904176904177,0.192279552279552,0.0042970242970243,0.0209500409500409,0.0292383292383292,0.0459241059241059,0.059028119028119,0.111520611520612,0.0408026208026208,0.0877914277914278
"167","E01000171",0.0133761733272503,0.10758209650647,0.00817324959473495,0.0241994195245537,0.0154728739358759,0.260000582416836,0.146254574398897,0.0482338209456508,0.0213067492404314,0.0698317786039468,0.0130655510148613,0.0298294489366039,0.00213552839767422,0.184907638396801,0.00467874858035896,0.0313534396567623,0.019598326522292,0.0351100282472165,0.0658616371737252,0.115755346101205,0.0372649705394151,0.0850134441219581
"168","E01000172",0.0107720062022901,0.105207836354962,0.00975817032442748,0.0301392533396947,0.024399153148855,0.29693463740458,0.136167104007634,0.0553882395038168,0.0219614742366412,0.0572071803435115,0.0167282919847328,0.0225876669847328,0.00199785305343511,0.162556655534351,0.00572519083969466,0.0244886092557252,0.017980677480916,0.0307505367366412,0.0528014670801527,0.114966006679389,0.0468675453244275,0.101748866889313
"169","E01000173",0.012115602180397,0.107538825465391,0.0111282525969351,0.0294627858342761,0.0217491172134801,0.273811237958106,0.144393019986972,0.0575679659912921,0.0211320237238164,0.0666323836950187,0.0152902053550002,0.0240940724742021,0.00296890534471528,0.16516164421132,0.00750797079090816,0.0217354040248209,0.0177105831533477,0.03279509067846,0.0533374472899311,0.118667078062326,0.0447529911892763,0.100449106928589
"170","E01000174",0.0171286425017768,0.10138592750533,0.0108919687277896,0.0336087420042644,0.0200159914712154,0.255383795309168,0.145851101634684,0.0615405117270789,0.022316986496091,0.0583955223880597,0.0207800284292822,0.0277629708599858,0.00225657427149964,0.171064321250888,0.00589907604832978,0.0232231698649609,0.0224946695095949,0.0418798862828714,0.0568852167732765,0.11227789623312,0.0543887704335465,0.103873489694385
"171","E01000175",0.0122266508671766,0.105832645097969,0.0115743234347134,0.0323650160987229,0.0241540689671682,0.277275066728907,0.143410296001053,0.0590745328976504,0.023005015141178,0.0579254790716603,0.0189414341628066,0.0212934037128802,0.00298634301650568,0.160687995978312,0.00509892635283134,0.0259494655702778,0.0181993369001879,0.0334123307838702,0.0523417956359893,0.117406968532682,0.0513064502615294,0.106233617005997
"172","E01000176",0.0110704706169227,0.098343302207496,0.0123929601101596,0.0359711404678916,0.0225741210895477,0.279541575225555,0.146127917150767,0.0600484817189495,0.0237158799145115,0.058112081701737,0.020944676334323,0.0238535794712911,0.00277407232095472,0.155944748052842,0.00651491028013254,0.0289455943313683,0.013124489005551,0.0269690319434284,0.0593140840827919,0.110736262317656,0.0569158168022147,0.106338482723009
"173","E01000177",0.0105417276720351,0.102908735968765,0.0126159102000976,0.0333577354807223,0.0266081015129331,0.31971205466081,0.135373352855051,0.056373840897999,0.0198877501220107,0.0515178135675939,0.0193411420204978,0.0185602733040508,0.00276232308443143,0.13639336261591,0.00553440702781845,0.0284968277208394,0.0200146412884334,0.0333186920448999,0.0525915080527086,0.115524646168863,0.0526988775012201,0.102869692532943
"174","E01000178",0.0143307159414356,0.10514254769751,0.0120193101444298,0.0357541456713973,0.0239857881563567,0.318637195142085,0.131281245253363,0.0589936799561493,0.021357389564333,0.0526802401220422,0.0158958678668366,0.0211262489846324,0.00359258501020321,0.124974409435819,0.00528981726686171,0.0308209452989308,0.0241178684876142,0.042041169439253,0.057237011550425,0.117161857841939,0.0516500135382339,0.104336857676839
"175","E01000179",0.0129684747615866,0.106750744092814,0.014445271214238,0.0341903055336209,0.0260052845775375,0.323501943752657,0.129866974427504,0.0601044767053392,0.0249460912348904,0.0508260948794266,0.0174596063900869,0.0198057765899289,0.0033256393123975,0.125144262892547,0.00533013424041791,0.0253864726963494,0.0199424466986576,0.0362365607726417,0.0505223835266962,0.121196015307052,0.0516499119237077,0.111055852517767
"176","E01000180",0.0091298499346505,0.105746940021561,0.0125499661327406,0.0356274029059063,0.0289064214231881,0.319811869758922,0.137854055962069,0.053119126892512,0.0204062163116169,0.0492267770771124,0.0168048387250646,0.0172913824519896,0.00326270499232024,0.139781150723615,0.00599593592886922,0.0250856221558657,0.0193997386019977,0.0317922935289684,0.0483729405367245,0.118296906154301,0.0524322416309709,0.102431764627317
"177","E01000181",0.0106126676523788,0.106336828358489,0.0114682858365169,0.0359885016924728,0.031320128793053,0.347103282121333,0.128672966218093,0.0555626440102974,0.0226588710343223,0.0424281543415118,0.019799304997861,0.0147031230063721,0.00229665933637053,0.121024940519525,0.0062144899690026,0.0254734045347764,0.0183357475776248,0.0312450745663742,0.0463910175101511,0.117805114195006,0.0557878066903338,0.109541643837673
"178","E01000182",0.0128092348569172,0.106917166349503,0.0121270331406413,0.0365696025277369,0.0302682129905569,0.338004021399591,0.125893145668019,0.0545492082869556,0.0179885820975908,0.0480323866288464,0.016283077806901,0.0156816631359736,0.00298912067789307,0.129842734551722,0.00572690388136871,0.0240655631754695,0.0222523428243151,0.0380506983591253,0.0454741301928118,0.119044199490144,0.0528526803346379,0.102806003375103
"179","E01000183",0.0076385278272509,0.119495115988362,0.0147128776397447,0.0360188944323374,0.0292266336272221,0.360725466553094,0.11842760268593,0.049017113399781,0.0206533402657168,0.0402723541710455,0.015763797471155,0.0182694115955176,0.002328617100125,0.120335851853491,0.00662632609489253,0.022539464805248,0.017948604489087,0.0279157494164629,0.047435202495658,0.134207993628107,0.0517826919034924,0.0988970872927199
"180","E01000184",0.0111026818297852,0.103170808000547,0.0112249263836106,0.0335633208811675,0.0238233062837296,0.272932538983429,0.14228906522466,0.0656992568250213,0.0240282456827898,0.0543412996034243,0.0200085571187678,0.0262466247919146,0.00231905109462807,0.160561030593497,0.00486101872858473,0.0309206812617076,0.0129075867127361,0.0263293196371494,0.0620283247822069,0.114395734384157,0.0535718779999353,0.113550808791541
"181","E01000185",0.00807911409253048,0.106632327104296,0.0150401959218442,0.0363759782782303,0.0241508278762711,0.293223925890433,0.146522121066922,0.0511233562263749,0.019918277165522,0.0566270031411383,0.0174293243890752,0.0221343768301123,0.00235585369749241,0.149663259330245,0.0051309694936911,0.0376936591598786,0.00789943033594208,0.018334398125965,0.0649590054836821,0.121672523026141,0.0538053026673055,0.095192461268168
"182","E01000186",0.00375072470627211,0.111799992900837,0.00306447223635482,0.0222558775157661,0.0141864950246696,0.395222262976679,0.138563839227611,0.0235337269425086,0.00783274370836636,0.0467361595891951,0.00750144941254422,0.0263615603961333,0.0011595300353775,0.149496550989742,0.00517055740265272,0.036170237940296,0.00719381899499509,0.0121040737366447,0.0677023557390821,0.114864465137191,0.0297573269283103,0.0455529656755446
"183","E01000187",0.0133160277813556,0.120379269005558,0.00422070523426896,0.0227482141264824,0.0185374166509794,0.3357442212997,0.142959051233021,0.0298025383677958,0.0152282252231723,0.0479040136330761,0.00854048805619681,0.0270184581545809,0.00203109054700736,0.160723662700261,0.00498360265924245,0.0335179479050044,0.0123450674222984,0.0276921857506613,0.0655200087188277,0.124599974239827,0.0312887021826793,0.0635681802419475
"184","E01000188",0.00559670988919772,0.128334444290727,0.00485467419602319,0.0244871778747595,0.0164757077637056,0.353611449988052,0.137704217026575,0.0254178667102665,0.0112940347876394,0.0499930827181145,0.0103256153236659,0.024172755970872,0.00169787828099257,0.163298160003018,0.00564701739381972,0.0277823194275006,0.00930688835507037,0.0166014765252607,0.0576020927921923,0.13318911848675,0.0348127931984254,0.0531876092616116
"185","E01000189",0.0185724485194649,0.127855854501729,0.0107752141890876,0.0272997144145498,0.0169190590710957,0.26476777393657,0.143253043739666,0.0456279122200511,0.0190891327220803,0.056637982864873,0.0113482639410792,0.0362524425071396,0.00229219900796633,0.159195099954908,0.0074402525176612,0.0355572673981662,0.0171163384939125,0.0379809860213438,0.0792499624229671,0.138631068690816,0.038647978355629,0.0816361040132271
"186","E01000190",0.00933793591786157,0.102850061957869,0.00849707912904939,0.0270401841033811,0.0203428335398596,0.348409748038001,0.138195550834956,0.029488995102378,0.0136307311028501,0.058535434000118,0.0115212131940756,0.0266418835192069,0.00324541216734525,0.159482504278043,0.00579748628075766,0.0250191774355343,0.0119637693987136,0.0245471174839205,0.0574585472354989,0.111347141086918,0.0385613972974568,0.0634625597450876
"187","E01000191",0.00605044341106713,0.107991771396961,0.00570470378757758,0.0246685221359794,0.0179611734402821,0.404083184953412,0.133645651459886,0.0189292443860529,0.0086089166248898,0.0441336629384411,0.00783100247203831,0.0254291493076564,0.00290421283731222,0.144951337147994,0.00684564454509309,0.0302176430929867,0.0100437360623714,0.0189983923107508,0.0624924369457362,0.113696475184539,0.0324995246080177,0.0454993344512248
"188","E01000192",0.00893869804943235,0.127320299603598,0.00793927075496064,0.0232451067365891,0.0105669784730098,0.365790389776645,0.137404408709616,0.0272877339951264,0.00770345083154597,0.0475794769289508,0.00777082795252159,0.0311731479713872,0.00346992173024447,0.138583508326689,0.00558107152081391,0.0384498770367542,0.0111958316021156,0.0236044513817925,0.0752040965289553,0.135259570358559,0.0310159346891107,0.0455581632996822
"189","E01000193",0.00660408787160242,0.102059613161144,0.00711360206941151,0.0243782946951733,0.0165004213290482,0.335475905857454,0.157537870622587,0.030374884869388,0.0140900272394129,0.0556154343608536,0.00764271296713633,0.0229085422014933,0.00107781849536538,0.180368026024417,0.00591820337455173,0.0249661956926454,0.00736835916831605,0.0150502655352839,0.0537929412686904,0.109173215230555,0.0320210076623097,0.0609653334378491
"190","E01000194",0.00970901592393172,0.0934814984534311,0.0071886814068049,0.0239145377477374,0.0207068392713942,0.372178943750716,0.1452629167144,0.0279241608431665,0.011942948791385,0.0420724023370375,0.0115706266468095,0.0364016496735021,0.00306449765150647,0.147153167602245,0.00515522969412304,0.0344827586206896,0.00779012487111926,0.0205636384465575,0.0760396379883148,0.100670179860236,0.0354851643945469,0.0605739489059457
"191","E01000195",0.0163253441356288,0.127480214545591,0.00391958291136867,0.0248396534263531,0.0126776940099771,0.229783203930835,0.159380743407974,0.050907692884738,0.0199261092982259,0.0552961254266532,0.0125182851355913,0.0415869622294738,0.00333820936949102,0.195163347211282,0.00440718652713702,0.0257585987022242,0.0166910468474551,0.0363546003525749,0.071752747458835,0.13139979745696,0.0373579385619444,0.083511496192941
"192","E01000196",0.0106670839452081,0.108514889621801,0.0167144129613135,0.0333108644887937,0.0337321553239125,0.356900743879246,0.117114037410626,0.0545126266881726,0.0217121259539228,0.0461590312718168,0.0137701918678832,0.0205782517634031,0.00328366113772599,0.118861792532319,0.00608584703531621,0.0219576783263921,0.0161246057921471,0.0300753508750812,0.0486217771251113,0.125229302583115,0.0470810563566769,0.109956907966008
"193","E01000197",0.0100304738011579,0.109635736652265,0.0161928499649097,0.0368017197762612,0.0275593213225676,0.329275600207977,0.129981137486506,0.0555313329898133,0.0226163635219041,0.0475246739862856,0.0154374167916007,0.0188065554812039,0.00374219210852124,0.131820757158545,0.00626962902169072,0.0229334589279844,0.0158407808008058,0.0296134467104849,0.048009643430879,0.125828586617175,0.0522391365678619,0.105707017834285
"194","E01000198",0.0077891548098802,0.103654357540368,0.0116922992570661,0.0298201606491762,0.0269998903418593,0.402215779806453,0.12053485758149,0.035395591742742,0.0178297283219563,0.0390417249225539,0.0100268662444828,0.0192621377854538,0.00300531841982619,0.119482824793706,0.00699413328947008,0.0319482139430326,0.0143069605504839,0.0251014337801903,0.0582044850179565,0.115346656797434,0.039847026893659,0.0802252104065576
"195","E01000199",0.00835658747219749,0.118292469384638,0.0140083677643614,0.0352705366024492,0.0285345980604372,0.374340097835037,0.116399849484559,0.0421256952956474,0.0181885243153224,0.0374090480643491,0.0137289455350191,0.0164337527150527,0.0025595076207756,0.128083424300792,0.00590884874315881,0.0214372734351424,0.0189224733710615,0.0298385684640346,0.0437798748933538,0.132300837148999,0.0489994821374683,0.0888488176714069
"196","E01000200",0.00683987160429996,0.107684891962343,0.0151688963570952,0.0338062000473944,0.0311671944677826,0.38336941769534,0.117126069066546,0.0410661582541632,0.018341088778302,0.0443352937374782,0.0122686830823585,0.0146303237898274,0.00229970486223314,0.127412805101359,0.00722764385273272,0.0231559275296753,0.0140998298110687,0.0232394062776018,0.0450138951722355,0.122853788319438,0.0460748831297529,0.0905744415002477
"197","E01000201",0.003548697187721,0.113401625286373,0.0111923707245186,0.030041119152378,0.024430112262485,0.431399618028059,0.114659337774145,0.0246884303155291,0.0125390123780929,0.0359612607614877,0.0110441554481818,0.0174216470528451,0.00177858331604155,0.126656305713064,0.00608529577417074,0.0256708858615331,0.00948154296337389,0.0148088234671364,0.0491778286885489,0.124593996010892,0.0410852746005598,0.0616575549561071
"198","E01000202",0.011948125401524,0.105907052375639,0.0149328513508113,0.0345441299877353,0.0291156788791447,0.37378236398902,0.11625061861596,0.0450690544474261,0.0215262984787427,0.0456469416549091,0.0130639395308662,0.0165712230613882,0.00222548052243463,0.123726265895741,0.00635368541418836,0.0213049799737492,0.0180313104207203,0.032204916344679,0.0442298884493258,0.12083990372645,0.0476080695186015,0.0957110318053135
"199","E01000203",0.0111108339638434,0.1134585484689,0.014320199324315,0.034626779631893,0.0244249887062488,0.33073092048922,0.129571890615516,0.046934889792389,0.0203841815425463,0.0448091702487951,0.0132975259063409,0.0208636463157428,0.00443158481122114,0.138202256533054,0.00689542402146228,0.0336262779953384,0.0123108816331734,0.0278533004082379,0.0613853483325435,0.127778747793215,0.0479243055382339,0.0917440600411841
"200","E01000204",0.00816558552103719,0.109450821443692,0.0168196850417013,0.0347851574643459,0.031507672630485,0.349929979660053,0.118634884636679,0.0535292915954867,0.0200971698755622,0.044641297493183,0.0155110596608825,0.0153126933701249,0.00308207923401005,0.132200770371774,0.00639805304965967,0.0215834367107908,0.0183503622405325,0.0295980269955797,0.0432941831305754,0.126270506485393,0.0502962171252283,0.105134134101534
"201","E01000205",0.005701161984834,0.110451793058443,0.0131020492819166,0.0325730097784793,0.0322189003384274,0.370540118070205,0.113876537214373,0.0475670152115298,0.0204472908098483,0.0447240222785425,0.0132942801208019,0.0157932810263103,0.00322239590447139,0.127226463104326,0.0063537350957866,0.0266391473044684,0.016268799417237,0.0251923573065424,0.0487861634265653,0.12355384234036,0.0458672898992812,0.100233206359806
"202","E01000206",0.00572215422276622,0.108761729906161,0.0136678906568747,0.0328947368421053,0.0245716034271726,0.441615667074663,0.104579763361893,0.0325989392084863,0.019124847001224,0.0286923704610363,0.0134944920440636,0.0161056711546308,0.00249898000815993,0.116330069359445,0.00695634434924521,0.0215728274173807,0.010811913504692,0.0190330477356181,0.0446348429212566,0.122429620563036,0.0463892288861689,0.0762953896368829
"203","E01000207",0.00521800654461838,0.118229254604951,0.0144560489479566,0.0411249668347042,0.0264839962372464,0.39081180604131,0.11176503694413,0.04534600448636,0.016345465801555,0.0385682240285583,0.0115455429862434,0.0128319544610338,0.00207433850309945,0.126864291629481,0.00661697902345289,0.0207031846724073,0.0110148982528924,0.0183072433006102,0.040152118156894,0.132685303552908,0.0526705098209476,0.0881754665251614
"204","E01000208",0.0055662432455371,0.110964155373865,0.0132896709763205,0.0359224262313633,0.0262681415678841,0.407955413472148,0.114281268565932,0.0392466121594478,0.0147890910119671,0.0390132118708801,0.0124692335983252,0.0178445129713979,0.00178232947633463,0.122570515178091,0.00642204430361841,0.0201148612329193,0.0115002687639687,0.0188488414858404,0.0443814185079356,0.124253826350185,0.0483916598296885,0.080303844739299
"205","E01000209",0.0087689498492505,0.116671620875621,0.0126969298059366,0.0389506985434626,0.0295553951335513,0.390738460231857,0.111395388339208,0.0342583549195295,0.0111045054991719,0.0399698500997919,0.0135674550936345,0.0144379803813325,0.00151811117244894,0.128264469828867,0.0054248588050448,0.0221240817019831,0.0205528897193087,0.0308399507410081,0.0419869208883604,0.129368550681558,0.0525181536370971,0.0749182555522527
"206","E01000210",0.00624797617594131,0.112877625662885,0.0131170340957952,0.0306612662635828,0.0338887679755389,0.400141203199898,0.114348049962576,0.0438526178330086,0.0189774977306629,0.034270972125639,0.0114608161120283,0.0129365488026924,0.0015500501642947,0.11754370132869,0.00634883560443994,0.02374974121594,0.0180272957463863,0.0258253220866223,0.0430351256230724,0.125994659758681,0.0421220823756111,0.0967188835392104
"207","E01000211",0.00856707468159968,0.0992306358095049,0.0127979582734526,0.0357426036969126,0.0225296099905843,0.325282471876704,0.125,0.0499467267951831,0.0201942613608207,0.0437955300064423,0.0144395163288567,0.0317099459834481,0.00321497596511225,0.146767679270529,0.00934139451905446,0.0294303483819813,0.0220092670598147,0.0337913177065266,0.0704816888844839,0.112028594082958,0.0501821200257694,0.092670598146588
"208","E01000212",0.00620260188667612,0.113965102657377,0.0160182502003823,0.0348233553240027,0.0332326283987915,0.380294716073741,0.106776003452741,0.0415315370861335,0.0155250015414021,0.0441704174116777,0.013108083112399,0.0139466058326654,0.00256489302669708,0.126912879955608,0.00619027067020162,0.0234909673839324,0.0212466859855725,0.0300141808989457,0.0436278438867994,0.129983352857759,0.0479314384364018,0.0902891670263271
"209","E01000213",0.00325974952441344,0.111752932783767,0.0125237793278377,0.0328947368421053,0.0228578788839569,0.473089727330374,0.10988031071655,0.0209852568167406,0.00986842105263158,0.0302492866201649,0.010502536461636,0.0121869055168041,0.00183298985415346,0.115369372225745,0.00656903931515536,0.0161501268230818,0.0100269499048827,0.0151196892834496,0.0349060716550412,0.124276712111604,0.0433972733037413,0.0537115567533291
"210","E01000214",0.0104299726945659,0.112303852058455,0.0134769310098323,0.0317938381127609,0.0327430828186708,0.379404905602888,0.115643787134804,0.0452121737703765,0.0145785236315055,0.0424581922161934,0.0121643951201791,0.0172270335516987,0.00349228299211306,0.126694870562867,0.00548452496747958,0.0185161313004652,0.0183755024551453,0.0322977581418242,0.0412276898196435,0.125780783068287,0.04395823323294,0.0925337802205529
"211","E01000215",0.0059719795994622,0.0652287076572275,0.00720150481111619,0.022709490337848,0.0226743610460864,0.488785771998122,0.108028959310699,0.0215725787135653,0.00872164507279747,0.0299205758648991,0.00517678017686002,0.042097665818241,0.0029859897997311,0.093070268164239,0.00841506216287856,0.0595856659715325,0.00785299349469388,0.0168109628938872,0.110098393952652,0.0724302124683437,0.027886270514708,0.0529685848324492
"212","E01000216",0.00778412039439543,0.0837973417111974,0.00928484270466626,0.0249652870306736,0.0251195668943463,0.459969050524318,0.106719589335054,0.028340743441937,0.013838436256703,0.0349186758112549,0.00895758238778478,0.0308512975871564,0.00287054049378907,0.100352038598017,0.00768594229933099,0.0440772895365526,0.0104676549928236,0.0211223158810082,0.0826145294230401,0.0930821844158637,0.0339228694184584,0.0672987465929863
"213","E01000217",0.00560891498275715,0.055650240829937,0.00643543192635449,0.0188103856129051,0.0215806424031693,0.523156724712857,0.107145096474478,0.0155499187733349,0.00768945763388149,0.0279932738621142,0.00485079944138855,0.0354433265881951,0.00463989511784992,0.0897768404252287,0.00833357083820218,0.0610539516060079,0.00628152877133981,0.0165303388719469,0.104830849032405,0.0620856727562915,0.0236611850542936,0.0448200188103856
"214","E01000218",0.00923841087526669,0.070909336234304,0.00667476239869794,0.0220060549329151,0.0209940884290063,0.49312706082762,0.110894662719997,0.0207495298572284,0.00874929373171081,0.0271249188318533,0.0055742488256972,0.0425025931641663,0.00291362022583719,0.0814337878749547,0.00853846737672983,0.06175103937393,0.006818124320085,0.0189701554211889,0.112792099914826,0.0775840986330019,0.0275803037586123,0.0504929120179455
"215","E01000219",0.0115074798619102,0.0885000046778373,0.0111238971998466,0.0272928419732989,0.0214946625875925,0.392648310832936,0.12492632406186,0.0345505066097842,0.0145410573783528,0.0367982074527305,0.00845285207742756,0.0383933499864343,0.003197301823421,0.117771571846904,0.00649517714970015,0.0497324277040239,0.0125740267759409,0.0272788084612722,0.0946209548401583,0.0996239018776839,0.0357456940507265,0.0705862265757295
"216","E01000220",0.00903254595442703,0.0862374228095176,0.00997538541261822,0.0235062112248276,0.0233226814066301,0.42507305206489,0.113237897827871,0.0305019360596508,0.0131205826891797,0.0329921837889191,0.00702451382591297,0.0395740668768263,0.00377495645665098,0.100531156885607,0.00744195419671518,0.0633933583797556,0.0112600941400009,0.0240675965510789,0.110409379453297,0.0962128082221359,0.0305307250507406,0.0669452001554606
"217","E01000221",0.00916575459617063,0.111338328673281,0.0147511709212724,0.0323005888947478,0.021096522906632,0.264601620900668,0.152330543209986,0.0566495478050488,0.023801716612681,0.0467349353279244,0.015223084319625,0.0281929483288062,0.00337429157601351,0.166366089588217,0.00591553414836248,0.0378572029936591,0.0103001191969053,0.0228401653690895,0.0719656854708278,0.126089499594553,0.0475236732143728,0.101547787324362
"218","E01000222",0.0105305021071695,0.120684899580704,0.0150420471723731,0.0352285386228883,0.0204281050014005,0.286290676068926,0.138998351468604,0.0596443363004048,0.0219419314972129,0.045094068921869,0.0145737872817193,0.0279630267121955,0.00431269497465196,0.154912773231784,0.00539247234807746,0.0283222397789984,0.0106395489310204,0.0254827460128419,0.0616777388392714,0.135726946753077,0.0498023259046076,0.102014372799018
"219","E01000223",0.0148876148415263,0.107117895525865,0.0150066347254439,0.036711303343699,0.0206664100564205,0.269293882884434,0.139139308975619,0.0654634684926512,0.0224947580604317,0.0537919228548565,0.0166906394659806,0.0255107725656635,0.00452528792682556,0.158478773943255,0.00581931262218531,0.0302234535012105,0.0141785602139319,0.0335914629822838,0.0615535386890593,0.122124530251309,0.0534019428096796,0.108624636609503
"220","E01000224",0.00766410766507495,0.113010927076515,0.0153120939425498,0.0345803764021577,0.0219670027438602,0.317168955366326,0.137044691710705,0.0485866379491016,0.0200324362318513,0.041219163815868,0.0135677598042219,0.0218251345329795,0.00251171218809145,0.153923784527982,0.00565215849258577,0.0326490341676689,0.0132840233824606,0.023459843235627,0.0601263271932342,0.128323021019065,0.0481481362063795,0.0905860769248131
"221","E01000225",0.002940947166902,0.0571643898509169,0.00605947729969941,0.0264815183776713,0.0223884475783747,0.507701036911269,0.104466428156862,0.0174551061599633,0.00546609031609768,0.0288983792305893,0.00367293548973917,0.0419485615779763,0.00288897166468871,0.0890253727076638,0.0085326449466818,0.0673126066580618,0.00759708590684257,0.0134270047384333,0.11779381318272,0.0632238671506163,0.0301544538674105,0.0453096440544357
"222","E01000226",0.00794079881056971,0.123673717645469,0.0150706224234642,0.028586875718051,0.0182638372643103,0.247938771372576,0.177012232209232,0.0424241400283841,0.0228424680678516,0.0513448672028114,0.0111171183347976,0.0320842062580253,0.00300736635804555,0.169933094546192,0.00439278232074069,0.0366628370615665,0.00770426437791444,0.0186524295465297,0.0731398256403325,0.138744340068933,0.0397039940528486,0.083530445360546
"223","E01000227",0.010311661066368,0.102138780734973,0.0115206144327697,0.0290148807936423,0.0188098920831333,0.366668444539264,0.14701228509965,0.0297971447366082,0.0114139420769108,0.0438067808060874,0.00787597560758796,0.0316816896901168,0.00186676622753214,0.140843067185805,0.00528028161501947,0.0339218091631554,0.00803598414137643,0.0202144114352765,0.0708837804682916,0.113659395167742,0.0368908564012303,0.0600209788966523
"224","E01000228",0.00517288855670509,0.107332520357185,0.0124306675583179,0.028716415561937,0.0240155776720035,0.326462373628103,0.140690767475709,0.0482081743440463,0.0209865858935526,0.0470870540104638,0.0166397860036977,0.0173478620038551,0.00200621533377916,0.15937610636875,0.00479918177884426,0.0266511938948114,0.0120766295582393,0.0192557334487235,0.0487982376775107,0.119763187915503,0.0453562015656347,0.0932103379096023
"225","E01000229",0.0110293436150296,0.149433703449682,0.00442100580199084,0.0220864922979962,0.0144957087511817,0.228594731866462,0.145707824346117,0.0395295382505051,0.0176840232079634,0.0499749754388567,0.0104917789682466,0.035497803399633,0.00142732682076853,0.172873375720615,0.0564072144882941,0.0258494448254769,0.0144957087511817,0.0269523791869798,0.117754462713404,0.153854709251673,0.0325782712662428,0.0717092702096502
"226","E01000230",0.0141413756654065,0.1116264010437,0.00389483006542172,0.0247497881174353,0.0157792993115007,0.346754149565284,0.143384978716515,0.027539972002933,0.0127986591880851,0.0454904724266982,0.00855148508251517,0.0340630981516222,0.0011332146156117,0.155916999171515,0.00486615687880317,0.0377103351077506,0.0115987848892021,0.0268733751702203,0.076639590138176,0.115521231109122,0.0333012731999505,0.0561179305025188
"227","E01000231",0.0299494735218112,0.111524665406719,0.0134223010760983,0.0344235738805107,0.0191113511011687,0.306803718131677,0.14494542368959,0.0370848921973233,0.0131715971766884,0.0449531376557257,0.0152157982026459,0.0231226134917268,0.00296987696224014,0.154279322713773,0.00453195510471709,0.0300651830138466,0.0144251166737378,0.0473444671577892,0.0577197516102904,0.124946966482817,0.0496393720831566,0.0693678404751803
